"turmas";"especie";"tipo";"value"
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
7;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";0
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
8;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";0
9;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";0
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
10;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";1
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
11;"mamifero";"nativa";0
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";0
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
12;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";1
13;"mamifero";"nativa";0
13;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
14;"mamifero";"nativa";0
14;"mamifero";"nativa";1
14;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";0
15;"mamifero";"nativa";1
15;"mamifero";"nativa";1
15;"mamifero";"nativa";0
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";0
16;"mamifero";"nativa";1
16;"mamifero";"nativa";1
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
16;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
17;"mamifero";"nativa";0
17;"mamifero";"nativa";0
17;"mamifero";"nativa";1
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";0
1;"peixe";"nativa";1
1;"peixe";"nativa";1
1;"peixe";"nativa";1
1;"peixe";"nativa";1
1;"peixe";"nativa";1
1;"peixe";"nativa";1
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
2;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";1
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
3;"peixe";"nativa";0
4;"peixe";"nativa";1
4;"peixe";"nativa";0
4;"peixe";"nativa";1
4;"peixe";"nativa";0
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";0
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";0
4;"peixe";"nativa";0
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";1
4;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";0
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
5;"peixe";"nativa";1
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";1
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
6;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";1
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
7;"peixe";"nativa";0
8;"peixe";"nativa";0
8;"peixe";"nativa";0
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
8;"peixe";"nativa";1
8;"peixe";"nativa";1
8;"peixe";"nativa";0
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";1
9;"peixe";"nativa";0
9;"peixe";"nativa";1
9;"peixe";"nativa";0
9;"peixe";"nativa";1
9;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";1
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
10;"peixe";"nativa";0
11;"peixe";"nativa";1
11;"peixe";"nativa";0
11;"peixe";"nativa";0
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";0
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";0
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
11;"peixe";"nativa";1
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";1
12;"peixe";"nativa";1
12;"peixe";"nativa";1
12;"peixe";"nativa";0
12;"peixe";"nativa";0
12;"peixe";"nativa";0
13;"peixe";"nativa";1
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";1
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";1
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";1
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
13;"peixe";"nativa";0
14;"peixe";"nativa";0
14;"peixe";"nativa";0
14;"peixe";"nativa";0
14;"peixe";"nativa";0
14;"peixe";"nativa";0
14;"peixe";"nativa";1
14;"peixe";"nativa";1
14;"peixe";"nativa";1
14;"peixe";"nativa";1
14;"peixe";"nativa";0
14;"peixe";"nativa";1
14;"peixe";"nativa";1
14;"peixe";"nativa";1
14;"peixe";"nativa";0
14;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";0
15;"peixe";"nativa";0
15;"peixe";"nativa";0
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";0
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";0
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";0
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";1
15;"peixe";"nativa";0
15;"peixe";"nativa";1
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";0
16;"peixe";"nativa";1
16;"peixe";"nativa";1
16;"peixe";"nativa";1
16;"peixe";"nativa";1
16;"peixe";"nativa";1
16;"peixe";"nativa";0
16;"peixe";"nativa";1
16;"peixe";"nativa";1
16;"peixe";"nativa";0
16;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";1
17;"peixe";"nativa";0
17;"peixe";"nativa";1
17;"peixe";"nativa";1
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";1
1;"reptil";"nativa";1
1;"reptil";"nativa";1
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";0
1;"reptil";"nativa";1
1;"reptil";"nativa";1
1;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";1
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";0
2;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";0
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";0
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
3;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";0
4;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";0
4;"reptil";"nativa";0
4;"reptil";"nativa";1
4;"reptil";"nativa";0
4;"reptil";"nativa";1
4;"reptil";"nativa";0
4;"reptil";"nativa";0
4;"reptil";"nativa";0
4;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";1
4;"reptil";"nativa";0
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";0
5;"reptil";"nativa";1
5;"reptil";"nativa";0
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";0
5;"reptil";"nativa";0
5;"reptil";"nativa";0
5;"reptil";"nativa";1
5;"reptil";"nativa";1
5;"reptil";"nativa";1
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";1
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";1
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";1
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";0
6;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";0
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";0
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
7;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";1
8;"reptil";"nativa";0
8;"reptil";"nativa";0
8;"reptil";"nativa";0
8;"reptil";"nativa";1
8;"reptil";"nativa";0
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";0
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";0
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";1
9;"reptil";"nativa";0
9;"reptil";"nativa";0
9;"reptil";"nativa";1
9;"reptil";"nativa";0
9;"reptil";"nativa";1
9;"reptil";"nativa";1
10;"reptil";"nativa";0
10;"reptil";"nativa";1
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";0
10;"reptil";"nativa";1
10;"reptil";"nativa";0
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
10;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";0
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
11;"reptil";"nativa";1
12;"reptil";"nativa";0
12;"reptil";"nativa";1
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";1
12;"reptil";"nativa";0
12;"reptil";"nativa";0
12;"reptil";"nativa";0
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";0
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";0
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
13;"reptil";"nativa";1
14;"reptil";"nativa";0
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";0
14;"reptil";"nativa";0
14;"reptil";"nativa";1
14;"reptil";"nativa";0
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";1
14;"reptil";"nativa";0
14;"reptil";"nativa";0
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";0
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";0
15;"reptil";"nativa";0
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";0
15;"reptil";"nativa";0
15;"reptil";"nativa";0
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";0
15;"reptil";"nativa";1
15;"reptil";"nativa";1
15;"reptil";"nativa";1
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";1
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";0
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";1
16;"reptil";"nativa";0
16;"reptil";"nativa";1
17;"reptil";"nativa";0
17;"reptil";"nativa";0
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";1
17;"reptil";"nativa";0
17;"reptil";"nativa";1
17;"reptil";"nativa";0
17;"reptil";"nativa";1
17;"reptil";"nativa";0
17;"reptil";"nativa";1
17;"reptil";"nativa";0
17;"reptil";"nativa";1
17;"reptil";"nativa";1
